Id,Price
10262,175820.40813761827
10762,211997.4148862565
9513,218155.85818905293
11128,174617.7886265556
2074,312852.9962166829
933,188232.98162942147
2780,183836.42562285886
6594,111118.01349838315
15394,283323.74614659714
14863,140734.53678734283
6698,214351.89491198323
1611,246725.1001228537
174,188089.02201686573
5160,344388.73062262544
3295,279092.5104901266
4559,428815.8527728999
8254,167211.7498606143
10228,111123.8963229107
13924,113092.6696430354
15341,218622.5556049914
4353,155877.60335993883
4334,67939.4248733431
1872,172699.6859290375
7823,192081.97621931552
310,143618.14332290608
3704,215323.71155576294
11615,270119.5812159015
6605,211169.09328634848
3381,183031.56315964356
2143,140140.30208481246
3191,231009.1831565783
13980,135749.88313883694
15613,167510.7962253548
10943,335214.4146921582
9654,161893.82314772086
16053,308457.5640661303
14931,215352.544733096
8299,240681.53503260855
2147,165869.28338446023
11567,394902.6824644569
5905,118307.63447548875
11160,137203.6563809677
8275,148972.19375481567
16398,250383.51898587364
11229,183472.19483854153
10309,160259.90061141868
7340,261354.21199995623
7653,169773.338579365
272,202610.8073704775
9831,201787.09505829721
5016,138920.97083135552
5968,74157.48805570634
796,242678.8595961803
12123,121610.47584070924
16629,194043.34248629783
2637,173250.9501995494
6194,224108.014607173
6216,372074.6866807198
14346,184125.33989429867
6428,122401.7645609771
2891,196443.90300243118
84,167451.03106764576
9260,217468.36998806876
15250,130829.1746610887
2348,219848.4622540532
10427,265105.5503433415
13230,239893.38455110055
1691,208079.3457088067
8803,113468.04044460217
5464,217708.24415889513
10559,110543.66883527818
16787,296993.4876777372
4278,140841.76994278678
6183,176368.08548632424
12775,138743.52308274462
10104,176822.35068903674
13663,184939.79071994007
9404,260537.59397669754
14724,228325.3931664275
10040,162844.46735396344
4646,185415.4581977817
4754,144614.98921072838
3310,221005.3317860199
2003,192200.30705567636
7312,173975.94409806788
10921,219651.29736508336
13419,272820.43456354813
10105,171543.36273030457
2196,417734.6814063582
12659,240063.27861639802
4380,239320.5523647367
10847,156162.94817909188
10805,261405.54545523055
8709,89570.20985239897
8319,197719.20322872954
2215,186053.43921315996
7000,182246.59414644606
7701,101996.93445184483
9678,197806.97367973626
14026,177076.6666241587
7971,157316.2191988412
13734,149556.27943693192
16483,229067.6599193291
6150,196055.0190605549
2931,273895.48754473956
5418,180230.83719030197
1662,513740.1739122134
2441,191860.46737619443
669,128926.94111343389
7734,177905.68231022364
6010,237805.28656387777
266,119648.84928807068
632,120004.7359848325
16221,115850.2826070073
11832,160060.74791179888
5035,120267.957510147
37,119363.2718593718
6168,189776.49034719222
11757,179732.39975880424
8086,121026.00262140782
6529,211619.26255057968
15121,238577.20811898808
13904,140140.30208481246
3711,168980.1211188458
16563,137670.9502760319
14494,116581.2134266469
3006,228763.5104622555
15299,106963.8514817155
92,296839.3940931258
8066,158460.8108279768
16071,195875.56717293305
10662,132494.17111415212
3883,242861.23849500294
5511,142087.5648128112
2821,330015.82599654706
9570,204368.46877794055
4326,249964.189121128
9251,222487.0234513194
9031,210964.5696425604
12689,195179.28675581553
16380,250334.437908643
1053,251113.0610323041
4568,174868.14993292707
16140,110610.65562113195
14356,353999.37960345595
8466,181402.49037381753
15652,160564.46503972463
3285,129896.48568467656
3198,167692.3207331397
14088,485774.8976920076
2268,136613.13695456475
15472,213592.9683710054
1203,237647.39823015113
7157,346323.0958257835
6886,210839.5757446998
5083,244574.54562811585
7467,112734.81033322548
14068,187973.1363931357
2080,184459.28865839855
10865,156608.86700957763
13516,184995.06233622058
14150,207998.9623215703
7609,122623.17270340053
2144,397172.5854303083
10357,187861.17888224334
2396,195470.04454953095
1526,374921.3054406856
10890,250035.4279904534
8638,463708.8295972504
6050,270791.5267441397
7639,106894.82589940041
10544,222690.6040569257
9577,247752.11995008134
13195,210633.1540427262
3484,202757.59024418582
16668,379478.3900664749
7171,184480.1232065821
8547,198552.36178882347
12735,214410.1257634735
9093,202506.92976393356
15323,260948.29504182935
14897,147371.81717240997
5135,139653.44866594832
5327,234313.75190549617
13133,245499.93949186042
1676,316783.6617517511
16296,283519.0112049413
1095,162913.54269295634
12528,165757.02017951186
7348,264656.2858473426
11663,171192.35918064878
1803,201919.16717037218
1510,232857.41717590747
16045,167518.36709671468
2900,147418.79567962824
3236,167039.0809834158
1318,252832.74057032279
14948,220778.793180208
7840,303687.0275576671
15325,175405.3879998602
8700,149334.99069019707
15706,197167.3543521042
14449,161832.71281328204
16117,202918.08613767658
4529,190337.86920300388
11199,201893.9314370672
4052,324185.758972692
821,212243.55094594372
68,254848.71558356663
554,121627.5986916809
452,206059.3367437437
11394,274621.19174852205
11393,194813.37810516576
9535,154856.85024144143
4024,191482.2027305054
10069,201121.50994421862
12007,162266.59270107647
12368,424045.1266209248
1259,357824.30045553227
1124,281549.3483588892
3707,178102.15926744137
8767,179289.63545854852
1919,161094.39507095277
16741,159913.9275458356
6664,279641.0577689996
5688,378459.60874512367
7799,153170.7279280509
14843,317670.1075839679
7532,137579.2913085172
8133,157828.2893283824
6264,342158.33472460904
4125,171620.9583445602
2410,175617.81011612795
13607,211809.1624399111
1716,273746.4606895295
1370,140988.65095548375
2273,376732.8219311303
15298,327067.8496404972
4284,244245.78856974884
12303,163067.45726286326
7808,128850.99033854049
2203,140456.12542652365
7237,126811.37617544967
15864,210290.71574256575
2844,156572.05519173222
5729,180640.33746567302
11812,360773.7625832837
1779,163813.40442139655
6442,166449.20288231253
6160,204866.87713042222
8266,180076.20407819757
9903,165041.04680822842
2867,129219.97446579646
6998,171393.49920088387
13932,175406.92512175496
12587,136599.6581188975
3611,224435.10578692076
2646,307283.7396461141
1890,168871.9354996465
860,255323.19046358927
14187,208827.96921828928
12569,290470.6083332213
1276,72215.25833855383
12025,194293.57033467139
4890,274033.76897417725
14410,345344.544159568
10352,273800.6173473619
11407,173601.9315889258
10384,171522.05304691702
7622,296030.05631202343
12578,173496.45523066903
15820,168964.98180617613
563,194269.69364860587
15226,156797.94492752632
6396,210633.1540427262
6247,139248.22183929235
3339,167463.25495069864
10975,296890.20240648364
7475,112977.79370348531
11129,207498.80880234667
3051,260491.35183889713
10232,237669.14849453475
14106,200453.9216171789
5502,222652.271885222
4558,77408.97626330743
4181,146651.36179235493
8426,128746.3923473819
6611,174853.3920602802
14641,163897.50641533858
15539,249260.34954596547
13119,132413.38369592943
11716,177971.98076270838
7316,266278.81165559095
7791,126157.68710125204
13034,385137.9419022828
1068,278402.2831686543
4060,188481.42448632277
10172,196521.52408035853
2591,189550.3666030499
12494,351133.88632122864
7828,335700.70248214004
15284,183594.23925576665
7947,176914.43839315654
16335,228044.60097137652
10234,316348.58977969724
2797,235201.32740597165
5341,253061.88554744175
3059,268997.678916428
1559,68839.65183164264
15320,279569.4341312858
10284,355311.1377735107
4134,204223.16272747391
4481,201828.3359053878
7222,156966.51612080587
4062,238547.37989573125
2192,197204.60127972707
9637,194808.70715849576
16236,179221.26553453182
4272,162204.3457569263
9406,276909.5182970444
14309,230083.0019998882
1946,301502.6686397179
16235,216429.503308288
7146,165559.93908113023
16784,218362.26988140898
349,306730.63195819303
6251,166060.87656533907
5128,307673.74851487
11718,173033.72535965918
16721,78019.97861218604
12517,222892.47419408348
15961,184147.95588616742
9428,164050.12417613243
14541,148940.10116178624
10168,135679.2782364559
11270,187025.18928904392
13210,204169.42457296638
11518,176774.52647206475
12612,149300.1613716448
16352,114387.75633666056
9935,132587.30343632118
15521,243668.0384585663
11482,182948.23951050208
11443,175525.6086085983
9459,234234.53375282476
9218,158938.94039240232
854,149657.5253006608
5619,136664.34286173037
9208,167900.99567612473
4391,134025.75954358254
15207,168108.87615482562
7183,185912.20447159052
16442,214222.8369009243
7936,79622.3962274277
10606,381053.5398269167
4979,149915.0288182572
4854,283425.1608206787
16476,111706.51856355526
10516,151256.71312002942
16261,267971.188261594
90,430973.23042341985
5433,165509.18093540412
14338,117043.92528291
13487,239376.19412908022
8211,374865.2550727549
170,114887.26006055699
14051,112269.26249306346
10686,186134.12600371387
7595,252980.89440501673
6777,329514.2628314808
14661,155752.5097689131
13991,331307.75748439605
16795,166911.29785903243
2740,118674.7669541435
7368,332377.5131436059
2413,227715.40217666343
1852,459345.3285334365
15200,227644.51447036606
8467,337261.7288649179
16379,230426.6616677353
3375,176851.33093912338
5945,406817.6752936562
2641,193160.18157700985
2837,336667.3903762075
3498,226107.25020530616
10876,143242.46834642795
1285,204958.99157589424
9285,204578.6774472723
4015,343957.41015768045
2526,168283.6683977182
7814,222256.0382756383
7117,335992.012231367
12359,131416.5165813566
3303,333510.8645651996
13874,169163.94904957042
5484,174376.96875306382
15067,176453.74121374422
12639,213393.93328081572
3388,234318.56343559868
4256,202934.54477329444
15738,180576.2500502264
14049,187851.24802605037
15780,187372.46951598226
9564,168431.18641897122
11910,201823.29720530545
11315,237745.60126276204
1733,172581.91748868057
3910,339393.90907124366
7552,420483.71757853404
254,195330.41251978977
5222,202749.50596420685
8314,220329.41044641455
16743,202878.8101214622
10335,122078.64411288331
8226,336931.4412778317
12254,207553.2190045188
13152,212679.90307122222
15020,202195.51401945006
16349,228253.8607850835
11924,158793.5895022247
12543,193720.09600507744
14114,212245.2615528424
12318,253785.03098053386
15383,185177.0601586993
6679,272922.81736119377
635,157004.13206490857
15993,250962.19624767973
11375,195681.73807463347
11216,191152.4099958622
15401,216879.9311826559
11301,150954.3545709255
13804,261002.46583132716
10839,192646.78683038978
1588,337198.50601120276
3596,195628.48438935363
5816,155875.9760607092
8099,139471.68441063398
6551,212717.1422458464
14075,484146.81072636414
13431,189353.6562692372
9481,301637.85139711044
5295,172084.77501617404
15859,352144.2414468208
10634,357031.693477558
444,219782.53276469256
11686,230051.57110703038
1213,196055.0190605549
13970,125668.60929336624
6849,452699.28467028565
9911,292504.98629564553
5649,141272.62430246972
7184,238782.98648537067
5877,283096.8939465597
1655,203358.27855696031
15301,189826.90661363048
12389,251347.7480252782
5241,270319.2639924531
7048,163177.73668755734
10574,137620.98391866437
8593,125214.8610568346
4752,167519.817575779
14663,203831.90745159198
10994,225716.0413694085
87,57052.7399390711
5132,115029.3872515401
6372,415456.9012361144
7411,279533.098852843
3319,256966.0298204691
9355,141587.11617713192
5139,225250.0352519461
56,273374.6991775084
3249,176497.410968369
5047,86073.92497514849
13238,253305.79070886032
2190,300809.471115131
15599,179234.53297462195
6542,154430.6972056299
1968,235504.51339581108
5630,186331.07840111642
9157,293434.1677237973
789,207457.67352608172
1413,262408.87735663314
12514,256137.33440733392
13459,139032.65337763992
1345,229124.52413579074
4034,208076.3702459206
15169,151643.75791879842
6770,216337.37773330626
3334,150931.86221357406
12998,157529.94734592753
15870,212998.12227511022
1871,153233.06774185356
5770,160947.61961497652
13196,119574.82019646664
7633,195378.8599927749
10699,190743.64499058688
15470,183886.96353934932
1903,531816.1444225842
13860,221135.85923849323
7649,340820.3868714557
11043,243765.1381696139
2922,219215.93583612822
7538,351417.5894665303
9477,115434.08683137539
117,434859.85195599723
1457,246449.58500027916
7082,177900.71136445247
3053,238003.68683277993
12522,126276.28879220664
5744,452333.0978782238
13566,292111.0749552107
1464,108956.55590147883
3852,140151.0149983578
9557,240175.40391955583
14719,373043.15494501166
13978,121026.00262140782
3286,151463.7014143941
13019,394929.16636337084
1421,144553.686946562
13502,208391.51941713618
14811,146192.23632998677
9297,274560.47210679273
7749,439601.99716180196
16555,140140.30208481246
14576,190172.60830080975
12766,135334.42221423401
4679,180366.91703126166
10033,194640.95050637535
11231,258816.84623525053
15112,167655.89163982574
10617,166628.38714516396
2175,158951.34796028395
16502,418184.4895729936
10106,191827.18548108844
12561,172434.56433980598
15907,251664.7385033849
8069,121413.23208300257
8316,126616.03699509501
12343,238993.5182897904
12092,131065.93071945802
1527,173110.6948316095
10010,297605.1886571383
655,105974.74819670245
10549,148634.92569737328
3248,122086.25252385896
13499,275831.46122657607
14959,199446.67084821648
6070,150639.97010740344
11360,257214.52571535023
12102,189723.69406725897
11870,322099.88554682775
3713,74417.36156922611
3230,152488.26119067578
7742,200729.46005216398
15092,327040.56133042974
8728,260372.9662947932
3386,170716.9022944945
9409,146031.25033607564
16545,247832.57277561747
3127,163483.3620246329
11344,169046.8234466651
2112,205599.47091854902
7310,191575.21976019372
6313,211640.5818299114
3681,352154.61739040003
5114,422254.3747882421
270,164063.70719924188
14350,167544.02320281725
12223,348652.72702801984
1066,187026.9559574445
16116,424723.24997519556
11410,460241.46628270583
4088,144588.0172405202
5956,179616.9923137752
14669,168363.4243957484
13871,121456.82095396757
4126,224972.4946908674
12114,219356.4370701635
16607,183029.09242438624
4266,209047.8791296821
13518,219294.67933975538
11856,317908.3903700901
3885,209401.0103579153
8891,148365.17126976966
4964,163013.723822866
7696,145758.9308913798
6894,121352.95107645687
9766,172473.5401534171
4800,153146.63308562158
2840,222290.08421294714
4743,158341.04910071497
13562,480259.5047744461
8301,199213.10474280707
5405,187683.74509460386
1535,171455.18205668064
9073,127208.85688196534
1698,362842.93865461607
12262,243234.6527949454
6794,173033.72535965918
12701,170184.88929799505
8432,151416.2826520096
13540,137702.1277099763
8629,171063.87904494966
1440,182827.34263503665
8596,211930.70101174692
9575,274287.6384554362
14976,107393.83887636251
3149,220613.52213121142
5157,170367.821792231
10748,165967.9954193509
9719,376550.614839004
6376,183448.5484784183
9733,180793.41644154332
4749,213061.8818781386
4994,376336.3661242928
538,211243.6211319108
5512,133876.3106878803
9778,176079.4137650913
9761,141405.02607412357
3174,520778.82600625715
13429,214496.12085812815
10467,74512.88868608567
14129,209293.73664949488
13608,216367.6916494473
11106,142883.93290814257
12048,175726.81361380857
1054,411462.8242587536
3582,212403.8761833497
1566,155429.34323162286
11529,150946.52518333695
11859,169315.27103674092
10582,151778.5865498333
14907,440386.1979758558
14039,183140.42393840378
10489,157323.04448667646
3331,318392.9238793596
10153,244679.81861679076
5271,154897.84391097282
11871,334187.4887556644
776,129424.5392999389
3994,141037.94329978386
9433,77338.15028559709
14275,139186.97977828063
8030,261084.93551543294
8169,287558.828834893
8053,183314.11619037754
4822,243167.2771110388
13197,218921.0539498632
13634,291818.37873193354
8951,127496.66933167574
12176,237652.0644804123
15471,154351.11369456764
14962,126974.19154084679
12512,107763.40036347834
8697,390207.0537345812
7095,227790.17769137735
13639,229753.25128962618
16660,139777.28121429074
5848,140140.30208481246
5386,202693.68915212766
10880,272578.4581156087
3954,195243.60873534158
13426,267148.1591665566
5966,214203.1080114858
16315,274177.71605799143
7455,165068.19163449382
11071,203088.5180424378
14740,217933.81423136225
16087,199483.97429558198
8931,281537.81025476893
15289,142225.16341304427
16089,239895.86994248742
12128,185619.490964781
4724,226313.9781540001
8585,206189.58609888886
7188,224367.96985457683
5423,251782.70652527656
10488,217709.8173314951
5980,219226.79815687894
8376,215756.29880534366
12397,143245.2602729002
16496,183215.53009680557
4891,240401.9458176484
9710,165720.1942746491
6339,148286.09333832734
244,197600.04451263667
5002,236047.21098502402
5358,154551.4139041092
7636,156923.54708812913
9361,310756.9451066471
3601,126403.17983730571
15755,163700.3514655365
172,178698.64483943983
3037,324159.8701110208
577,276421.50350848166
3607,198840.25296513928
2515,115156.69142242
10413,157544.04732436527
10511,238880.19614902904
4637,371323.88139248634
12736,298674.850190059
9534,224081.86392389142
11641,243280.3149809501
10419,250866.32471572078
15313,198216.31718191245
14915,183732.05700006377
12409,379282.7539646959
9405,126557.78766405195
14066,222763.8607518164
14108,195988.2068064678
11931,229320.90462363223
11464,324564.0839227377
926,149800.41754825643
11190,214222.8369009243
10260,181012.81457091725
12712,217130.9240978213
1234,198797.9246937777
11608,117653.98211128522
3776,254520.10326730687
4881,201225.54763842453
10266,165059.5463695752
3262,251681.325654153
3576,373286.83872871427
16604,416983.36805391015
8041,226539.42313988492
10691,234890.48491398708
8357,204724.98327871942
11661,145112.27025971108
4453,229185.70879741653
15936,211035.7467793398
8463,279958.18494784815
15770,220528.78121456676
466,173022.28656741983
14965,85451.32622636757
11227,194934.2060232338
9894,271737.8118839498
11746,147301.00381387188
4118,141020.02767069687
756,328076.0838702574
15589,109603.74953959083
109,341093.3285442223
5778,216251.38463518754
1731,82585.28039594924
3450,151307.4256226837
2961,193365.3872120918
222,170948.67812817352
11454,374619.3297123694
7339,186535.1270224343
12096,110571.76364072012
14074,201303.27979681635
4058,321584.80361250637
6603,251943.9811669487
3289,114990.11643394541
16681,211726.62007781
8200,303445.9026510843
3343,194372.10368629082
7802,170924.77594582384
2082,391480.35794850753
217,263767.24829983915
1720,165155.99751157776
7224,228962.11798651502
6176,135737.31856353604
12571,261814.64292637026
16666,345003.7074624253
8908,226685.30625994015
6914,193141.98777142173
5428,186693.83380772514
381,173033.72535965918
3991,186951.22348893076
16365,283902.852940101
1046,192642.6427242538
391,145280.95163606657
9212,338463.7042490738
3022,215312.36416727595
9961,118384.03072986568
6764,153251.79321118855
7720,167714.62463040778
4809,202346.14903317034
8877,304146.27386101364
7817,177004.71129094603
10614,108067.37059911025
5553,254989.5884120239
16488,140258.89594287582
11002,170949.79979228505
13592,341050.90899256547
15050,221566.58596521505
13553,257627.6388200679
9041,214108.65310677123
5461,437830.9269117504
16274,423724.61679277197
2138,119141.86215383894
6245,163297.91888741357
8245,195796.3375089015
6491,196799.72840422223
13218,234401.3173486764
13101,112883.57287287276
10462,139547.4821979421
4079,196408.449779582
1506,387890.8432759619
14107,127609.3767259439
12215,306190.22709695576
11576,353593.76291381137
10567,226546.03815806413
12713,200240.7073061971
1468,447651.4732292586
2549,245908.29699322168
4172,224044.15727800122
12380,235225.2023926283
3513,118811.96505359391
8165,249671.2381840747
1127,216656.48949352207
14601,367105.9497985065
15526,300157.6514277519
986,323304.4791690927
14968,236694.15289138324
9348,213587.868831181
6317,240039.62464936005
7497,94738.48829470605
5079,356116.0814703769
528,172325.66710865346
10964,139117.68820799657
5812,341153.849552697
11022,180318.78833352006
16251,151516.93132506395
5863,118559.33985757375
8664,214351.89491198323
5396,205785.32956231106
6917,233698.5173581764
12776,127208.85688196534
473,203675.46368868547
13333,210757.8020766184
13023,161873.7074110487
7357,228969.98201169868
10955,474937.5491758633
11914,368368.4559040746
12535,207112.90027476082
11205,187867.30282409952
13209,201893.95475826162
16119,305922.18475098815
2174,229012.50849273824
4834,234224.66584888246
10151,172917.79298906078
5584,224369.12406931672
6672,203358.68579168495
12858,285936.34308767103
5106,155964.8383776847
8884,184687.16104959478
13766,190376.834948333
12556,122792.83237900886
12910,200024.8267374359
6258,127208.85688196534
7100,232700.98253330702
1793,157964.47095960777
3335,173228.3769768138
12835,170209.47982995037
10591,164816.8489094971
15707,260288.68857681146
16389,148197.67441528616
7440,329903.2927105617
6293,173661.93857763673
3937,189187.37867772082
16527,179466.70493843022
5102,234556.80050025514
10734,373375.58430740365
7986,180584.61708541913
6495,95316.13500440372
9571,231324.51292303216
5131,195194.4179586782
10761,357940.69970048027
143,372587.64084750146
13829,200140.46918163498
13662,209200.99866619802
1771,152005.7180837029
5448,210857.23060073916
8594,160471.50286956932
12038,314258.2399853643
16471,174966.7816284844
16764,145413.28044404244
1282,172655.12458615372
15101,249166.6170153034
9473,154674.80480198492
2324,537729.7413446961
14448,192430.81263349374
6000,71733.37888645766
2077,127970.28627545552
12960,240671.1961260027
15837,208210.53498481822
8805,256568.27202174277
9987,231035.8623164907
1580,322317.6801353036
11089,127208.85688196534
10926,210120.1909541895
12773,417573.53030694125
6490,265744.0577909002
10858,128277.98187910285
2831,124382.80624218403
16326,157360.71597743488
371,201741.72181970617
8852,216922.13997594782
6713,237365.9516140394
4230,171936.73355976102
3639,220899.4604318003
3642,193764.28709720966
5149,186730.0056215098
2861,212722.6984875464
13300,94642.06360415097
2807,357680.02607510163
5919,103996.09219482836
12716,347516.7413874212
4271,232113.65580949388
16055,210387.62103656476
3747,257278.46345910968
5857,230296.34231675815
6884,376563.4722137402
16027,294464.12717827404
3512,337602.1564753247
5181,153593.64715861666
16732,259915.45920015936
1908,177902.30381892915
12082,168260.66305123034
7286,130533.88270720812
8216,156933.0632841167
6929,321160.2252621149
3950,307304.6652829763
12479,178400.24138741658
877,132446.0366859603
1366,184835.14798552118
384,125966.47835529901
5767,232017.06714607356
6910,171306.5088316775
187,195621.65617705573
10164,353233.90629210166
8603,264591.6900759422
15834,164226.67170490965
3078,128702.198290718
3479,240062.73087296088
6671,194137.26904113573
6078,179524.42043517224
16271,128585.4328056184
16191,156334.3705515983
11544,180462.99218532338
7781,183718.96157862045
14918,237241.1953162488
6238,214385.45038376458
12989,187225.09007948037
11907,248843.07428397352
9696,126732.41899670557
14084,348906.9224783238
3895,162441.2480143029
4367,160075.8882505737
8453,73442.872273216
7638,326610.002961625
8373,216957.82877159028
4674,168283.6683977182
15787,162057.24023039534
5903,264967.5369043345
13679,207750.96417174878
9018,357077.8454276887
15823,238379.94806971174
13289,145912.78830373296
9896,195542.06422931727
14436,187726.8768805438
5547,231491.19129624713
4048,350502.5614091948
16579,215003.76926298888
8550,198654.80902339815
9385,313551.0636663524
5242,165788.37548451443
31,197552.8701273363
6144,258680.28908173842
3990,217920.87463958986
2523,80115.7468487994
12608,255527.56696637408
7234,179318.99718826212
15264,193468.41197089365
9623,209578.09759653028
3161,324021.2119222904
7425,120891.80728058913
13021,274546.1500868489
4044,150191.07855609385
15411,284508.6936901313
979,290791.02346805215
5514,264181.27479809517
4817,171522.05304691702
2115,186195.4308837033
10571,218134.0186160356
8992,242586.99068469877
15546,181218.26944205115
11359,133453.75163229014
11972,147013.79997591625
12838,175238.0369722017
5948,130132.6373749688
422,260158.57097577493
4855,189922.66522889546
16197,108086.20735042299
8926,397092.16844881925
5703,144737.71468231737
8848,203319.03121854464
7039,294006.9318994286
3806,159160.69231668298
15154,217561.24423190215
13132,202918.08613767658
7438,180439.8513362189
4398,309788.0946166801
2440,191134.12289824223
3751,156187.20520614716
1476,172730.5917105664
2264,315291.9711558379
16444,159798.16502953885
10704,159575.33366982732
4033,140055.6055825451
4508,121311.51276197843
16290,245781.694656535
10387,200529.2606444389
5457,149634.51973482384
4910,255732.5321967557
7451,198388.05359810477
10732,163641.2496116652
8015,129103.10188111862
6148,178422.11145653526
5892,242834.13295096686
7825,207918.5488466274
6851,220315.34262166193
6633,198894.70865431978
2139,231182.90810213823
10213,349255.1232904915
2830,207934.90360503102
13907,149346.8765159894
15897,369986.14202400745
8311,204114.26016148395
14230,177148.9629349203
3878,196948.59044324022
13732,175207.65517400234
12110,163459.98251476377
10675,495506.16761335323
12946,130872.51150714178
16754,224178.1037164431
4394,283274.2562736343
16728,181767.82824827087
14378,325332.6340289664
9949,167881.9509591818
994,171347.59153328708
13258,151298.40492542923
5883,347854.2448532145
6933,321847.3861894379
13193,195101.25733700322
13286,162660.21440391094
13407,390558.9669875196
7512,122851.78499142212
7221,210248.21542956895
14428,154136.38256684493
1740,189519.465454706
3,144942.9179868832
12952,213052.8237290639
11537,142819.25253404066
2558,135688.69767541258
14081,288259.9268084335
3517,188782.37115608327
7149,213689.9622079361
15777,113966.42030723061
8995,203361.50551064973
826,216243.97862294834
509,297685.1371757877
14875,300353.4816491986
6591,169232.3163036014
11283,104557.64591800836
9897,228261.75945772007
14902,167665.91104776016
14291,158219.23195476158
3162,232623.18861801227
4206,209151.72704186637
11580,202123.6948490396
2007,218238.43088792783
14939,289265.98523356434
13572,182694.37403967092
10720,157038.09368150358
